AirlineID,Name,Country,Active
3120,Kelner Airways,Canada,N
3121,Kelowna Flightcraft Air Charter,Canada,N
3122,Kendell Airlines,Australia,Y
3123,Kenmore Air,UnitedStates,Y
3124,Kenn Borek Air,Canada,N
3125,Kent Aviation,Canada,N
3126,Kenya Airways,Kenya,Y
3127,Kevis,Kazakhstan,N
3128,Key Airlines,UnitedStates,N
3129,Key Lime Air,UnitedStates,N
3130,Keystone Aerial Surveys,UnitedStates,N
3131,Keystone Air Services,Canada,N
3132,Khalifa Airways,Algeria,N
3133,Kharkov Aircraft Manufacturing Company,Ukraine,N
3134,Khazar,Turkmenistan,N
3135,Khoezestan Photros Air Lines,Iran,N
3136,Khoriv-Avia,Ukraine,N
3137,Khors Aircompany,Ukraine,N
3138,Khyber Afghan Airlines,Afghanistan,N
3139,Kiev Aviation Plant,Ukraine,N
3140,King Aviation,UnitedKingdom,N
3141,Kingfisher Air Services,UnitedStates,N
3142,Kingfisher Airlines,India,Y
3143,Knighthawk Air Express,Canada,N
3144,Kingston Air Services,Canada,N
3145,Kinnarps,Sweden,N
3146,Kinshasa Airways,DemocraticRepublicoftheCongo,N
3147,Kirov Air Enterprise,Russia,N
3148,Kish Air,Iran,Y
3149,Kitty Hawk Aircargo,UnitedStates,N
3150,Kitty Hawk Airways,UnitedStates,N
3151,Kiwi International Air Lines,UnitedStates,N
3152,Knight Air,Canada,N
3153,Knighthawk Express,UnitedStates,N
3154,Knights Airlines,Nigeria,N
3155,Koanda Avacion,Spain,N
3156,Koda International,Nigeria,N
3157,Kogalymavia Air Company,Russia,Y
3158,Kom Activity,Netherlands,N
3159,Komiaviatrans State Air Enterprise,Russia,N
3160,Komiinteravia,Russia,N
3161,Komsomolsk-on-Amur Air Enterprise,Russia,N
3162,Koob-Corp - 96 KFT,Hungary,N
3163,Korean Air,RepublicofKorea,Y
3164,Kosmas Air,Serbia,N
3165,Kosmos,Russia,Y
3166,Kosova Airlines,Serbia,N
3167,Kovar Air,CzechRepublic,N
3168,Krasnojarsky Airlines,Russia,Y
3169,Kremenchuk Flight College,Ukraine,N
3170,Krimaviamontag,Ukraine,N
3171,Kroonk Air Agency,Ukraine,N
3172,Krylo Airlines,Russia,N
3173,Krym,Ukraine,N
3174,Krystel Air Charter,UnitedKingdom,N
3175,Kuban Airlines,Russia,Y
3176,Kunpeng Airlines,China,N
3177,Kurzemes Avio,Russia,N
3178,Kustbevakningen,Sweden,N
3179,Kuwait Airways,Kuwait,Y
3180,Kuzu Airlines Cargo,Turkey,Y
3181,Kvadro Aero,Kyrgyzstan,N
3182,Kwena Air,SouthAfrica,N
3183,Kyrgyz Airlines,Kyrgyzstan,N
3184,Kyrgyz Trans Avia,Kyrgyzstan,N
3185,Kyrgyzstan,Kyrgyzstan,N
3186,Kyrgyzstan Airlines,Kyrgyzstan,N
3187,Kyrgyzstan Department of Aviation,Kyrgyzstan,N
3188,Kyrgz General Aviation,Kyrgyzstan,N
3189,Kibris T,Turkey,N
3190,L A Helicopter,UnitedStates,N
3191,L J Aviation,UnitedStates,N
3192,L R Airlines,CzechRepublic,N
3193,L&L Flygbildteknik,Sweden,N
3194,L'Express,UnitedStates,N
3195,L-3 Communications Flight Internation Aviation,UnitedStates,N
3196,L.A.B. Flying Service,UnitedStates,N
3197,LACSA,CostaRica,Y
3198,LADE - Lineas Aereas Del Estado,Argentina,N
3199,LAI - Linea Aerea IAACA,Venezuela,N
3200,LAN Airlines,Chile,Y
3201,LAN Argentina,Argentina,Y
3202,LAN Cargo,Chile,N
3203,LAN Dominica,DominicanRepublic,N
3204,LAN Express,Chile,Y
3205,LAN Peru,Peru,Y
3206,LANSA,DominicanRepublic,N
3207,LAP Colombia - Lineas Aereas Petroleras,LAP,N
3208,LASTP,S,N
3209,LC Busre,Peru,N
3210,LOT Polish Airlines,Poland,Y
3211,LTE International Airways,Spain,Y
3212,LTU Austria,Austria,Y
3213,LTU International,Germany,N
3214,LTV Jet Fleet Corporation,UnitedStates,N
3215,LUKoil-Avia,Russia,N
3216,La Ronge Aviation Services,Canada,N
3217,La Valenciana Taxi Aereo,Mexico,N
3218,Labcorp,UnitedStates,N
3219,Labrador Airways,Canada,N
3220,Lagun Air,Spain,N
3221,Lake Havasu Air Service,UnitedStates,N
3222,Lakeland Aviation,UnitedStates,N
3223,Laker Airways,UnitedStates,N
3224,Laker Airways (Bahamas),UnitedStates,N
3225,Lamra,Sudan,N
3226,Lanaes Aereas Trans Costa Rica,CostaRica,N
3227,Landsflug,Iceland,N
3228,Langtry Flying Group,UnitedKingdom,N
3229,Lankair,SriLanka,N
3230,Lanza Air,Spain,N
3231,Lanzarote Aerocargo,Spain,N
3232,Lao Air Company,LaoPeoplesDemocraticRepublic,N
3233,Lao Airlines,LaoPeoplesDemocraticRepublic,Y
3234,Lao Capricorn Air,LaoPeoplesDemocraticRepublic,N
3235,Laoag International Airlines,Philippines,N
3236,Laredo Air,UnitedStates,N
3237,LatCharter,Latvia,Y
3238,Latvian Air Force,Latvia,N
3239,Lauda Air,Austria,Y
3240,Lauda Air Italy,Italy,N
3241,Laughlin Express,UnitedStates,N
3242,Laus,Croatia,N
3243,Lawrence Aviation,UnitedStates,N
3244,Layang-Layang Aerospace,Malaysia,N
3245,Lease-a-Plane International,UnitedStates,N
3246,Lebanese Air Transport,Lebanon,N
3247,Lebanese Air Transport (Charter),Lebanon,N
3248,Lebanon Airport Development Corporation,UnitedStates,N
3250,Leconte Airlines,UnitedStates,N
3251,Leeward Islands Air Transport,AntiguaandBarbuda,Y
3252,Legend Airlines,UnitedStates,N
3253,Leisure Air,UnitedStates,N
3254,Lentini Aviation,UnitedStates,N
3255,Leo-Air,SouthAfrica,N
3256,Leonsa De Aviacion,Spain,N
3257,Libyan Airlines,Libya,N
3258,Libyan Arab Airlines,Libya,Y
3259,Libyan Arab Air Cargo,Libya,N
3260,Lid Air,Sweden,N
3261,Lignes Aeriennes Congolaises,DemocraticRepublicoftheCongo,N
3262,Lignes Aeriennes Du Tchad,Chad,N
3263,Lignes Mauritaniennes Air Express,Mauritania,N
3264,Lignes Nationales Aeriennes - Linacongo,RepublicoftheCongo,N
3265,Lincoln Air National Guard,UnitedStates,N
3266,Lincoln Airlines,Australia,N
3267,Lindsay Aviation,UnitedStates,N
3268,Linea Aerea Costa Norte,Chile,N
3269,Linea Aerea Mexicana de Carga,Mexico,N
3270,Linea Aerea SAPSA,Chile,N
3271,Linea Aerea de Fumig Aguas Negras,Chile,N
3272,Linea Aerea de Servicio Ejecutivo Regional,Venezuela,N
3273,Linea De Aeroservicios,Chile,N
3274,Linea Turistica Aerotuy,Venezuela,N
3275,Lineas Aereas Alaire S.L.,Spain,N
3276,Lineas Aereas Azteca,Mexico,N
3277,Lineas Aereas Canedo LAC,Bolivia,N
3278,Lineas Aereas Comerciales,Mexico,N
3279,Lineas Aereas Ejectuivas De Durango,Mexico,N
3280,Lineas Aereas Eldorado,Colombia,N
3281,Lineas Aereas Federales,Argentina,N
3282,Lineas Aereas Monarca,Mexico,N
3283,Lineas Aereas San Jose,Mexico,N
3284,Lineas Aereas del Humaya,Mexico,N
3285,Linex,CentralAfricanRepublic,N
3286,Linhas Aereas Santomenses,S,N
3287,Linhas A,Mozambique,Y
3288,Link Airways of Australia,Australia,N
3289,Lion Air Services,UnitedKingdom,N
3290,Lion Mentari Airlines,Indonesia,Y
3291,Lions-Air,Switzerland,N
3292,Lithuanian Air Force,Lithuania,N
3293,Little Red Air Service,Canada,N
3294,Livingston,Italy,N
3295,Lloyd Aereo Boliviano,Bolivia,N
3296,Lnair Air Services,Spain,N
3297,Lockheed Air Terminal,UnitedStates,N
3298,Lockeed Aircraft Corporation,UnitedStates,N
3299,Lockheed DUATS,UnitedStates,N
3300,Lockheed Martin Aeronautics,UnitedStates,N
3301,Lockheed Martin Aeronautics Company,UnitedStates,N
3302,Logan Air,UnitedKingdom,N
3303,Lom Praha Flying School,CzechRepublic,N
3304,Lomas Helicopters,UnitedKingdom,N
3305,London City Airport Jet Centre,UnitedKingdom,N
3306,London Executive Aviation,UnitedKingdom,N
3307,London Flight Centre (Stansted),UnitedKingdom,N
3308,London Helicopter Centres,UnitedKingdom,N
3309,Lone Star Airlines,UnitedStates,N
3310,Long Island Airlines,UnitedStates,N
3311,Longtail Aviation,Bermuda,N
3312,Lorraine Aviation,France,N
3313,Los Cedros Aviacion,Chile,N
3314,Lotus Air,Egypt,N
3315,Luchtvaartmaatschappij Twente,Netherlands,N
3316,Lucky Air,China,N
3317,Luft Carago,SouthAfrica,N
3318,Luftfahrt-Vermietungs-Dienst,Austria,N
3319,Luftfahrtgesellschaft Walter,Germany,Y
3320,Lufthansa,Germany,Y
3321,Lufthansa Cargo,Germany,Y
3322,Lufthansa CityLine,Germany,Y
3323,Lufthansa Systems,Germany,N
3324,Lufthansa Technik,Germany,N
3325,Lufttaxi Fluggesellschaft,Germany,N
3326,Lufttransport,Norway,Y
3327,Luhansk,Ukraine,N
3328,Lund University School of Aviation,Sweden,N
3329,Luxair,Luxembourg,Y
3330,Luxaviation,Luxembourg,N
3331,Luxembourg Air Rescue,Luxembourg,N
3332,Luxflight Executive,Luxembourg,N
3333,Luxor Air,Egypt,N
3334,Luzair,Portugal,N
3335,Lviv Airlines,Ukraine,N
3336,Lydd Air,UnitedKingdom,N
3337,Lynch Flying Service,UnitedStates,N
3338,Lynden Air Cargo,UnitedStates,N
3339,Lynx Air International,UnitedStates,N
3340,Lynx Aviation,Pakistan,N
3342,L,Argentina,Y
3343,L,Colombia,N
3344,M & N Aviation,UnitedStates,N
3345,MAC Fotografica,Spain,N
3346,MANAG'AIR,France,N
3347,MAP-Management and Planung,Austria,N
3348,MAS Airways,UnitedKingdom,N
3349,MasAir,Mexico,Y
3350,MAT Macedonian Airlines,Macedonia,Y
3351,MCC Aviation,SouthAfrica,N
3352,MG Aviacion,Spain,N
3353,MIA Airlines,Romania,N
3354,MIAT Mongolian Airlines,Mongolia,Y
3355,MIT Airlines,Canada,N
3356,MK Airline,Ghana,N
3357,MNG Airlines,Turkey,Y
3358,MSR Flug-Charter,Germany,N
3359,MTC Aviacion,Mexico,N
3360,Mac Aviation,Spain,N
3361,Mac Dan Aviation Corporation,UnitedStates,N
3362,MacKnight Airlines,Australia,N
3363,Macair Airlines,Australia,Y
3364,Macedonian Airlines,Greece,N
3365,Madina Air,Libya,N
3366,Maersk,Denmark,Y
3367,Magic Blue Airlines,Netherlands,N
3368,Magna Air,Austria,N
3369,Mahalo Air,UnitedStates,N
3370,Mahan Air,Iran,Y
3371,Mahfooz Aviation,Gambia,N
3372,Maine Aviation,UnitedStates,N
3373,Majestic Airlines,UnitedStates,N
3374,Mak Air,Kazakhstan,N
3375,Malagasy Airlines,Madagascar,N
3376,Malawi Express,Malawi,N
3377,Malaya Aviatsia Dona,Russia,N
3378,Malaysia Airlines,Malaysia,Y
3379,Mali Air,Austria,N
3380,Mali Air Express,Mali,N
3381,Mali Airways,Mali,N
3382,Malila Airlift,DemocraticRepublicoftheCongo,N
3383,Mall Airways,UnitedStates,N
3384,Malmo Aviation,Sweden,Y
3385,Malmoe Air Taxi,Sweden,N
3386,Malmö Aviation,Sweden,Y
3387,Malta Air Charter,Malta,Y
3388,Malta Wings,Malta,N
3389,Malév,Hungary,Y
3390,Manaf International Airways,Burundi,N
3391,Mandala Airlines,Indonesia,Y
3392,Mandarin Airlines,Taiwan,Y
3393,Mango,SouthAfrica,Y
3394,Manhattan Air,UnitedKingdom,N
3395,Manitoulin Air Services,Canada,N
3396,Mann Air,UnitedKingdom,N
3397,Mannion Air Charter,UnitedStates,N
3398,Mantrust Asahi Airways,Indonesia,N
3399,Manx Airlines,UnitedKingdom,N
3400,Maple Air Services,Canada,N
3401,March Helicopters,UnitedKingdom,N
3402,Marcopolo Airways,Afghanistan,N
3403,Marghi Air,Nigeria,N
3404,Markair,UnitedStates,N
3405,Markoss Aviation,UnitedKingdom,N
3406,Mars RK,Ukraine,N
3407,Marshall Aerospace,UnitedKingdom,N
3408,Marsland Aviation,Sudan,N
3409,Martin Aviation Services,UnitedStates,N
3410,Martin-Baker,UnitedKingdom,N
3411,Martinair,Netherlands,Y
3412,Martinaire,UnitedStates,N
3413,Martyn Fiddler Associates,UnitedKingdom,N
3414,Marvin Limited,UnitedKingdom,N
3415,Maryland State Police,UnitedStates,N
3416,Massachusetts Institute of Technology,UnitedStates,N
3417,Massey University School of Aviation,NewZealand,N
3418,Master Airways,Serbia,N
3419,Master Planner,UnitedStates,N
3420,Masterjet,Portugal,N
3421,Mastertop Linhas Aereas,Brazil,N
3422,Mauria,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,Mauritania,N
3424,Mauritanienne Air Fret,Mauritania,N
3425,Mauritanienne Airways,Mauritania,N
3426,Mauritanienne De Transport Aerien,Mauritania,N
3427,Maverick Airways,UnitedStates,N
3428,Mavial Magadan Airlines,Russia,N
3429,Max Avia,Kyrgyzstan,N
3430,Max Sea Food,ElSalvador,N
3431,Max-Aviation,Canada,N
3432,Maxair,Sweden,Y
3433,Maximus Air Cargo,UnitedArabEmirates,N
3434,Maxjet Airways,UnitedStates,N
3435,Maxsus-Avia,Uzbekistan,N
3436,May Air Xpress,UnitedStates,N
3437,Maya Island Air,Belize,Y
3438,Mayair,Mexico,N
3439,Mbach Air,Malawi,N
3440,McAlpine Helicopters,UnitedKingdom,N
3441,McCall Aviation,UnitedStates,N
3442,McDonnell Douglas,UnitedStates,N
3443,McNeely Charter Services,UnitedStates,N
3444,Med-Trans of Florida,UnitedStates,N
3445,Medavia Company,Malta,N
3446,Medical Air Rescue Services,Zimbabwe,N
3447,Medical Aviation Services,UnitedKingdom,N
3448,Mediterranean Air Freight,Greece,N
3449,Mediterranean Airways,Egypt,N
3450,Medjet International,UnitedStates,N
3451,Mega,Kazakhstan,N
3452,Mega Linhas Aereas,Brazil,N
3453,Mekong Airlines,Cambodia,N
3454,Menajet,Lebanon,N
3456,Merchant Express Aviation,Nigeria,N
3457,Mercury Aircourier Service,UnitedStates,N
3458,Meridian,Ukraine,N
3459,Meridian Air Cargo,UnitedStates,N
3460,Meridian Airlines,Nigeria,N
3461,Meridian Aviation,UnitedKingdom,N
3462,Meridian Limited,Ukraine,N
3463,Meridiana,Italy,Y
3464,Merlin Airways,UnitedStates,N
3465,Merpati Nusantara Airlines,Indonesia,Y
3466,Mesa Airlines,UnitedStates,Y
3467,Mesaba Airlines,UnitedStates,Y
3468,Meta Linhas A,Brazil,N
3469,Meteorological Research Flight,UnitedKingdom,N
3470,Methow Aviation,UnitedStates,N
3471,Metro Business Aviation,UnitedKingdom,N
3472,Metro Express,UnitedStates,N
3473,Metroflight,UnitedStates,N
3474,Metrojet,HongKongSARofChina,N
3475,Metropix UK,UnitedKingdom,N
3476,Metroplis,Netherlands,N
3477,Mex Blue,Mexico,N
3478,Mex-Jet,Mexico,N
3479,Mexicana de Aviaci,Mexico,Y
3480,Mexico Transportes Aereos,Mexico,N
3481,Miami Air Charter,UnitedStates,N
3482,Miami Air International,UnitedStates,N
3483,Miami Valley Aviation,UnitedStates,N
3484,Miapet-Avia,Armenia,N
3485,Michelin Air Services,France,N
3486,Micromatter Technology Solutions,UnitedKingdom,N
3487,Mid Airlines,Sudan,N
3488,Mid-Pacific Airlines,UnitedStates,N
3489,Midamerica Jet,UnitedStates,N
3490,Middle East Airlines,Lebanon,Y
3491,Midland Airport Services,UnitedKingdom,N
3492,Midline Air Freight,UnitedStates,N
3493,Midstate Airlines,UnitedStates,N
3494,Midway Airlines,UnitedStates,Y
3495,Midway Express,UnitedStates,N
3496,Midwest Air Freighters,UnitedStates,N
3497,Midwest Airlines,UnitedStates,Y
3498,Midwest Airlines (Egypt),Egypt,Y
3499,Midwest Aviation,UnitedStates,N
3500,Midwest Aviation Division,UnitedStates,N
3501,Midwest Helicopters De Mexico,Mexico,N
3502,Millardair,Canada,N
3503,Millen Corporation,UnitedKingdom,N
3504,Millennium Air,Nigeria,N
3505,Miller Flying Services,UnitedStates,N
3506,Million Air,UnitedStates,N
3507,Mimino,Russia,N
3508,Mina Airline Company,Egypt,N
3509,Minair,CentralAfricanRepublic,N
3510,Minebea Technologies,UnitedStates,N
3511,Mines Air Services Zambia,Zambia,N
3512,Miniliner,Italy,N
3513,Ministic Air,Canada,N
3514,Ministry of Agriculture,WATCHDOG,N
3515,Minsk Aircraft Overhaul Plant,Belarus,N
3516,Miramichi Air Service,Canada,N
3517,Miras,Kazakhstan,N
3518,Misr Overseas Airways,Egypt,N
3519,Mission Aviation Fellowship,Indonesia,N
3520,Missionair,Spain,N
3521,Missions Gouvernemtales Francaises,France,N
3522,Mississippi State University,UnitedStates,N
3523,Mississippi Valley Airways,UnitedStates,N
3524,Mistral Air,Italy,N
3525,Mobil Oil,Canada,N
3526,Mocambique Expresso,Mozambique,N
3527,Mofaz Air,Malaysia,N
3528,Moldaeroservice,Moldova,N
3529,Moldavian Airlines,Moldova,Y
3530,Moldova,Moldova,N
3531,Mombasa Air Safari,Kenya,N
3532,Monarch Airlines,UnitedKingdom,Y
3533,Monarch Airlines,UnitedStates,N
3534,Myway Airlines,Italy,Y
3535,Moncton Flying Club,Canada,N
3536,Monde Air Charters,UnitedKingdom,N
3537,Monerrey Air Taxi,Mexico,N
3538,Monky Aerotaxis,Mexico,N
3539,Montenegro Airlines,Montenegro,Y
3540,Montserrat Airways,Montserrat,N
3541,Mooney Aircraft Corporation,UnitedStates,N
3542,Morningstar Air Express,Canada,Y
3543,Morris Air Service,UnitedStates,N
3544,Morrison Flying Service,UnitedStates,N
3545,Moskovia Airlines,Russia,Y
3546,Mosphil Aero,Philippines,N
3547,Motor Sich,Ukraine,Y
3548,Mount Cook Airlines,NewZealand,N
3549,Mountain Air Cargo,UnitedStates,N
3550,Mountain Air Company,SierraLeone,N
3551,Mountain Air Express,UnitedStates,N
3552,Mountain Air Service,UnitedStates,N
3553,Mountain Bird,UnitedStates,N
3554,Mountain High Aviation,UnitedStates,N
3555,Mountain Pacific Air,Canada,N
3556,Mountain Valley Air Service,UnitedStates,N
3557,Mowhawk Airlines,UnitedStates,N
3558,Mudan Airlines,SomaliRepublic,N
3559,Mudanjiang General Aviation,China,N
3560,Multi Taxi,Mexico,N
3561,Multi-Aero,UnitedStates,N
3563,Murmansk Aircompany,Russia,N
3564,Murray Air,UnitedStates,N
3565,Musrata Air Transport,Libya,N
3566,Mustique Airways,Barbados,N
3567,My Way Airlines,Italy,N
3568,MyTravel Airways,UnitedKingdom,Y
3569,Myanma Airways,Myanmar,Y
3570,Myanmar Airways International,Myanmar,Y
3571,Myflug,Iceland,Y
3572,Mytravel Airways,Denmark,N
3573,NEL Cargo,IvoryCoast,N
3574,NHT Lineas Aereas,Brazil,N
3575,NZ Warbirds Association,NewZealand,N
3576,Nacoia Lda,Angola,N
3577,Nada Air Service,Chad,N
3578,Compangnie Nationale Naganagani,BurkinaFaso,N
3579,Nahanni Air Services Ltd,Canada,N
3580,Nakheel Aviation,UnitedArabEmirates,N
3581,Namibia Commerical Aviation,Namibia,N
3582,Namibian Defence Force,Namibia,N
3583,Nanjing Airlines,China,N
3584,Nantucket Airlines,UnitedStates,N
3585,Nanyah Aviation,Israel,N
3586,Napier Air Service Inc,UnitedStates,N
3587,Nas Air,Angola,N
3588,Nas Air,Mali,N
3589,Nasair,Eritrea,Y
3590,Nashville Jet Charters,UnitedStates,N
3591,Natalco Air Lines,S,N
3592,Natioanl Air Traffic Controllers Association,UnitedStates,N
3593,National Air Charter,Indonesia,N
3594,National Air Traffic Services,UnitedKingdom,N
3595,National Airlines,UnitedStates,N
3596,National Airlines,Chile,N
3597,National Airlines,UnitedStates,N
3598,National Airlines,UnitedStates,N
3599,National Airlines,SouthAfrica,N
3600,National Airways Cameroon,Cameroon,N
3601,National Airways Corporation,SouthAfrica,N
3602,National Aviation Company,Egypt,N
3603,National Aviation Consultants,Canada,N
3604,National Express,UnitedStates,N
3605,National Grid,UnitedKingdom,N
3606,National Jet Express,Australia,N
3607,National Jet Service,UnitedStates,N
3608,National Jet Systems,Australia,Y
3609,National Oceanic and Atmospheric Administration,UnitedStates,N
3610,National Overseas Airlines Company,Egypt,N
3611,Nationale Luchtvaartschool,Netherlands,N
3612,Nations Air Express Inc,UnitedStates,N
3613,Nationwide Airlines,SouthAfrica,Y
3614,Nationwide Airlines (Zambia),Zambia,N
3615,Natural Environment Research Council,UnitedKingdom,N
3616,Natureair,CostaRica,N
3617,Naturelink Charter,SouthAfrica,N
3618,Nauru Air Corporation,Nauru,Y
3619,NAV CANADA,Canada,N
3620,Nav Flight Planning,CzechRepublic,N
3621,Navegacao Aerea De Portugal,Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,Spain,N
3623,Navid,Iran,N
3624,Naviera Mexicana,Mexico,N
3625,Navigator Airlines,Armenia,N
3626,Navinc Airlines Services,UnitedStates,N
3627,Navitaire,UnitedStates,N
3628,Navtech System Support,Canada,N
3629,Nayzak Air Transport,Libya,N
3630,State of Nebraska,UnitedStates,N
3631,Necon Air,Nepal,N
3632,Nederlandse Kustwacht,Netherlands,N
3633,Nefteyugansk Aviation Division,Russia,N
3634,Neiltown Air,Canada,N
3635,Nelair Charters,SouthAfrica,N
3636,Nelson Aviation College,NewZealand,N
3637,Nepal Airlines,Nepal,Y
3638,Neos,Italy,N
3639,Neosiam Airways,Thailand,N
3640,Neric,UnitedKingdom,N
3641,NetJets,UnitedStates,Y
3642,Network Aviation Services,Nigeria,N
3643,New England Air Express,UnitedStates,N
3644,New England Airlines,UnitedStates,Y
3645,New Heights 291,SouthAfrica,N
3646,New World Jet Corporation,UnitedStates,N
3647,New York Helicopter,UnitedStates,N
3648,New York State Police,UnitedStates,N
3649,New Zealand Air Defence Force,NewZealand,N
3650,Newair,UnitedStates,N
3651,Newfoundland Labrador Air Transport,Canada,N
3652,NextJet,Sweden,Y
3653,Nextflight Aviation,UnitedStates,N
3654,Nexus Aviation,Nigeria,N
3655,Nicaraguense De Aviacion,Nicaragua,N
3656,Nicon Airways,Nigeria,N
3657,Nigeria Airways,Nigeria,N
3658,Nigerian Air Force,Nigeria,N
3659,Nigerian Global,Nigeria,N
3660,Night Express,Germany,N
3661,Niki,Austria,Y
3662,Nikolaev-Air,Ukraine,N
3663,Nile Safaris Aviation,Sudan,N
3664,Nile Valley Aviation Company,Egypt,N
3665,Nile Wings Aviation Services,Sudan,N
3666,Nimbus Aviation,UnitedKingdom,N
3667,Nippon Cargo Airlines,Japan,N
3668,Nizhnevartovskavia,Russia,N
3669,Search and Rescue 202,UnitedKingdom,N
3670,Search and Rescue 22,UnitedKingdom,N
3671,No. 32 (The Royal) Squadron RAF,UnitedKingdom,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,UnitedKingdom,N
3673,Nobil Air,Moldova,N
3674,Nok Air,Thailand,Y
3675,Nolinor Aviation,Canada,N
3676,Nomad Aviation,Namibia,N
3677,Norcopter,Norway,N
3678,Nord-Flyg,Sweden,N
3679,Nordeste Linhas Aereas Regionais,Brazil,N
3680,Nordic Regional,Sweden,N
3681,Nordic Solutions,Lithuania,N
3682,Nordstree (Australia),Australia,N
3683,Norestair,Spain,N
3684,Norfolk County Flight College,UnitedKingdom,Y
3685,Norontair,Canada,N
3686,Norrlandsflyg,Sweden,N
3687,Norse Air Charter,SouthAfrica,N
3688,Norsk Flyrjeneste,Norway,N
3689,Norsk Helikopter,Norway,N
3690,Norsk Luftambulanse,Norway,N
3691,Nortavia,Portugal,N
3692,North Adria Aviation,Croatia,N
3693,North American Airlines,Canada,Y
3694,North American Charters,Canada,Y
3695,North American Jet Charter Group,UnitedStates,N
3696,North Atlantic Air Inc,UnitedStates,N
3697,North Atlantic Cargo,Norway,N
3698,North British Airlines,UnitedKingdom,N
3699,North Caribou Flying Service Ltd,Canada,N
3700,North Coast Air Services Ltd,Canada,N
3701,North Coast Aviation,PapuaNewGuinea,N
3702,North Flying,Denmark,N
3703,North Sea Airways,Netherlands,N
3704,North Star Air Cargo,UnitedStates,N
3705,North Vancouver Airlines,Canada,N
3706,North West Airlines,Australia,N
3707,North West Geomatics,Canada,N
3708,North-East Airlines,Nigeria,N
3709,North-West Air Transport Company - Vyborg,Russia,N
3710,North-Wright Airways,Canada,N
3711,Northafrican Air Transport,Libya,N
3712,Northaire Feight Lines,UnitedStates,N
3713,Northamptonshire School of Flying,UnitedKingdom,N
3714,Northcoast Executive Airlines,UnitedStates,N
3715,Northeast Airlines,UnitedStates,N
3716,Northeast Aviation,UnitedStates,N
3717,Northern Air Cargo,UnitedStates,N
3718,Northern Airlines Sanya,China,N
3719,Northern Airways,UnitedStates,N
3720,Northern Aviation Service,Thailand,N
3721,Northern Dene Airways,Canada,Y
3722,Northern Executive Aviation,UnitedKingdom,N
3723,Northern Illinois Commuter,UnitedStates,N
3724,Northern Jet Management,UnitedStates,N
3725,Northern Thunderbird Air,Canada,N
3726,Northland Aviation,UnitedStates,N
3727,Northstar Aviation,UnitedStates,N
3728,Northumbria Helicopters,UnitedKingdom,N
3729,Northway Aviation Ltd,Canada,N
3730,Northwest Aero Associates,UnitedStates,N
3731,Northwest Airlines,UnitedStates,Y
3732,Northwest Regional Airlines,Australia,N
3733,Northwest Territorial Airways,Canada,N
3734,Northwestern Air,Canada,Y
3735,Northwinds Northern,Canada,N
3736,Nortland Air Manitoba,Canada,N
3737,Norwegian Air Shuttle,Norway,Y
3738,Norwegian Aviation College,Norway,Y
3739,Notams International,UnitedStates,N
3740,Nouvel Air Tunisie,Tunisia,Y
3741,Nova Airline,Sudan,N
3742,Nova Scotia Department of Lands and Forests,Canada,N
3743,Novair,Sweden,Y
3744,Novogorod Air Enterprise,Russia,N
3745,Novosibirsk Aircraft Repairing Plant,Russia,N
3746,Novosibirsk Aviaenterprise,Russia,N
3747,Novosibirsk Aviation Production Association,Russia,N
3748,Noy Aviation,Israel,N
3749,Nuevo Continente,Peru,N
3750,Nuevo Horizonte Internacional,Mexico,N
3751,Nunasi-Central Airlines,Canada,N
3752,Nurman Avia Indopura,Indonesia,N
3753,Nyasa Express,Malawi,N
3754,Nas Air,SaudiArabia,Y
3755,O Air,France,N
3756,O'Connor Airlines,Australia,N
3757,OAG,UnitedKingdom,N
3758,OSACOM,UnitedStates,N
3759,Oasis Hong Kong Airlines,HongKong,Y
3760,Ocean Air,Mauritania,Y
3761,Ocean Airlines,Italy,N
3762,Ocean Sky (UK),UnitedKingdom,N
3763,Ocean Wings Commuter Service,UnitedStates,N
3764,Oceanair,Brazil,Y
3765,Oceanic Airlines,Guinea,Y
3766,Odessa Airlines,Ukraine,N
3767,Odyssey International,Canada,N
3768,Office Federal De'Aviation Civile,Switzerland,N
3769,Ogooue Air Cargo,Gabon,N
3770,Okada Airlines,Nigeria,N
3771,Okapi Airways,DemocraticRepublicofCongo,N
3772,Okay Airways,China,N
3773,Oklahoma Department of Public Safety,UnitedStates,N
3774,Olimex Aerotaxi,CzechRepublic,N
3775,Olimp Air,Kazakhstan,N
3776,Olympic Airlines,Greece,Y
3777,Olympic Aviation,Greece,N
3778,Oman Air,Oman,Y
3779,Oman Royal Flight,Oman,N
3780,Omni - Aviacao e Tecnologia,Portugal,N
3781,Omni Air International,UnitedStates,Y
3782,Omniflys,Mexico,N
3783,Omskavia Airline,Russia,N
3784,On Air Limited,Canada,N
3785,One Two Go Airlines,Thailand,Y
3786,Onetime Airlines Zambia,Zambia,N
3787,Ontario Ministry of Health,Canada,N
3788,Onur Air,Turkey,Y
3789,Opal Air,Australia,N
3790,Open Sky Aviation,Lebanon,N
3791,OpenSkies,UnitedKingdom,N
3792,Operadora Turistica Aurora,Mexico,N
3793,Operadora de Lineas Ejecutivas,Mexico,N
